id,name,office_code,district,district_office,road_addr,founding,is_branch,lat,lng,level,is_active,source
B000006007,전주반월초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 혁신로 707,공립,false,35.8753551,127.0737414,elem,true,data.go.kr
B000006016,전주북일초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 견훤로 336,공립,false,35.84208627,127.1559492,elem,true,data.go.kr
B000005995,전주북초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 소리로 180,공립,false,35.85655402,127.1515186,elem,true,data.go.kr
B000005970,전주삼천남초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 거마남로 65,공립,false,35.79648986,127.1237587,elem,true,data.go.kr
B000005975,전주삼천초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 성지산로 38,공립,false,35.80084303,127.1236915,elem,true,data.go.kr
B000026004,전주새연초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 봉곡로 60,공립,false,35.81149179,127.1002986,elem,true,data.go.kr
B000005990,전주서곡초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 서곡7길 30,공립,false,35.83306061,127.1008952,elem,true,data.go.kr
B000005977,전주서문초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 서신천변11길 19,공립,false,35.82984999,127.1120592,elem,true,data.go.kr
B000005976,전주서신초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 전룡로 119,공립,false,35.8296453,127.1248121,elem,true,data.go.kr
B000005983,전주서원초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 오두정길 45,공립,false,35.80930758,127.1186619,elem,true,data.go.kr
B000005979,전주서일초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 새터로 73,공립,false,35.83624593,127.1147515,elem,true,data.go.kr
B000005964,전주서천초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 당산로 9,공립,false,35.83217864,127.1082808,elem,true,data.go.kr
B000006010,전주송북초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 천마산로 16,공립,false,35.86337797,127.1243496,elem,true,data.go.kr
B000006012,전주송원초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 와룡로 25,공립,false,35.86154103,127.1110038,elem,true,data.go.kr
B000006011,전주송천초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 송천1길 10,공립,false,35.85682245,127.1199819,elem,true,data.go.kr
B000006001,전주신동초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 솔내로 211,공립,false,35.86895422,127.1266587,elem,true,data.go.kr
B000005988,전주신성초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 평화8길 16-36,공립,false,35.7898653,127.1338498,elem,true,data.go.kr
B000005998,전주아중초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 인교5길 23,공립,false,35.82769773,127.1756551,elem,true,data.go.kr
B000005987,전주양지초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 양지2길 11-26,공립,false,35.79251889,127.125929,elem,true,data.go.kr
B000026521,전주양현초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 만성서로 96,공립,false,35.84678295,127.0743556,elem,true,data.go.kr
B000005978,전주여울초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 고사평8길 11,공립,false,35.83743707,127.1111606,elem,true,data.go.kr
B000006023,전주오송초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 천마산로 87,공립,false,35.86597905,127.1304116,elem,true,data.go.kr
B000026001,전주온빛초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 틀못3길 7,공립,false,35.84241844,127.0564499,elem,true,data.go.kr
B000005963,전주완산서초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 안행로 127,공립,false,35.8067646,127.1336242,elem,true,data.go.kr
B000005962,전주완산초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 매곡로 22,공립,false,35.81056438,127.1432813,elem,true,data.go.kr
B000006008,전주용덕초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 용덕길 30,공립,false,35.87694865,127.0514662,elem,true,data.go.kr
B000006000,전주용소초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 송천4길 38,공립,false,35.86268677,127.1174747,elem,true,data.go.kr
B000005974,전주용와초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 장승배기로 14,공립,false,35.79121932,127.1147101,elem,true,data.go.kr
B000005971,전주용흥초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 삼천천변1길 16,공립,false,35.79494464,127.1117956,elem,true,data.go.kr
B000005973,전주우림초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 소태정로 21,공립,false,35.80662618,127.0982863,elem,true,data.go.kr
B000005989,전주우전초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 우전2길 11,공립,false,35.80597309,127.1073752,elem,true,data.go.kr
B000006009,전주원동초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 원동로 3,공립,false,35.8511411,127.0334949,elem,true,data.go.kr
B000006014,전주인봉초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 무삼지로 7,공립,false,35.82691771,127.1650204,elem,true,data.go.kr
B000006018,전주인후초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 무삼지로 67,공립,false,35.8318225,127.1623981,elem,true,data.go.kr
B000026488,전주자연초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 세병로 150,공립,false,35.87767589,127.1359544,elem,true,data.go.kr
B000006006,전주장동초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 원장동길 91-12,공립,false,35.84928596,127.0601031,elem,true,data.go.kr
B000006015,전주전라초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 심방죽로 24,공립,false,35.83919242,127.152228,elem,true,data.go.kr
B000006019,전주전일초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 태진로 98,공립,false,35.83036037,127.1375719,elem,true,data.go.kr
B000006004,전주조촌초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 쪽구름로 39,공립,false,35.86952543,127.0758772,elem,true,data.go.kr
B000005981,전주중산초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 중산중앙로 9-10,공립,false,35.81746652,127.1196127,elem,true,data.go.kr
B000005958,전주중앙초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 경기전길 99,공립,false,35.81504675,127.1513304,elem,true,data.go.kr
B000005972,전주중인초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 중인1길 80,공립,false,35.77133085,127.0979383,elem,true,data.go.kr
B000005991,전주지곡초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 평화로 85,공립,false,35.78433159,127.1329066,elem,true,data.go.kr
B000006022,전주진북초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 진북1길 11,공립,false,35.82531307,127.1320076,elem,true,data.go.kr
B000005959,전주초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 대동로 33,공립,false,35.82255286,127.1396496,elem,true,data.go.kr
B000005997,전주초포초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 초포로 171,공립,false,35.87717541,127.1397004,elem,true,data.go.kr
B000006003,전주팔복초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 팔과정로 181,공립,false,35.8635417,127.0948122,elem,true,data.go.kr
B000005968,전주평화초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 꽃밭정로 65,공립,false,35.79945862,127.1394668,elem,true,data.go.kr
B000005960,전주풍남초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 견훤왕궁로 16,공립,false,35.82100253,127.1541845,elem,true,data.go.kr
B000026003,전주하가초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 경동로 11,공립,false,35.84380954,127.1069448,elem,true,data.go.kr
B000005966,전주한들초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 화산천변8길 10,공립,false,35.82139815,127.1169855,elem,true,data.go.kr
B000026002,전주홍산초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 마전들로 30,공립,false,35.82067207,127.0989525,elem,true,data.go.kr
B000005965,전주화산초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 따박골7길 20,공립,false,35.80939327,127.1299903,elem,true,data.go.kr
B000026489,전주화정초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구 세병로 55,공립,false,35.87304123,127.1315345,elem,true,data.go.kr
B000005985,전주효림초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 강변로 128,공립,false,35.80299582,127.1130419,elem,true,data.go.kr
B000005984,전주효문초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 거마평로 105,공립,false,35.80153545,127.1164974,elem,true,data.go.kr
B000005982,전주효자초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 송정로 47,공립,false,35.80324965,127.1227522,elem,true,data.go.kr
B000026523,전주효천초등학교,8321000,전주시,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구 효천중앙로 31,공립,false,35.79968402,127.1051107,elem,true,data.go.kr
B000006160,정남초등학교,8321000,정읍시,전북특별자치도정읍교육지원청,전북특별자치도 정읍시 정우면 대산1길 90,공립,false,35.62208315,126.8644279,elem,true,data.go.kr
B000006159,정우초등학교,8321000,정읍시,전북특별자치도정읍교육지원청,전북특별자치도 정읍시 정우면 금남길 28-24,공립,false,35.65195192,126.8798099,elem,true,data.go.kr
B000006146,정읍남초등학교,8321000,정읍시,전북특별자치도정읍교육지원청,전북특별자치도 정읍시 남산5길 25,공립,false,35.56040042,126.8491459,elem,true,data.go.kr
B000006144,정읍동초등학교,8321000,정읍시,전북특별자치도정읍교육지원청,전북특별자치도 정읍시 충정로 176,공립,false,35.56695559,126.8620383,elem,true,data.go.kr
B000006147,정읍북초등학교,8321000,정읍시,전북특별자치도정읍교육지원청,전북특별자치도 정읍시 명덕1길 41,공립,false,35.57908609,126.8490501,elem,true,data.go.kr
B000006155,정읍서초등학교,8321000,정읍시,전북특별자치도정읍교육지원청,전북특별자치도 정읍시 명륜길 32,공립,false,35.57046845,126.8474924,elem,true,data.go.kr
B000006154,정읍수성초등학교,8321000,정읍시,전북특별자치도정읍교육지원청,전북특별자치도 정읍시 수성3로 21,공립,false,35.58437716,126.857349,elem,true,data.go.kr
B000006153,정읍초등학교,8321000,정읍시,전북특별자치도정읍교육지원청,전북특별자치도 정읍시 마곡로 33,공립,false,35.58784148,126.8635952,elem,true,data.go.kr
B000006151,정일초등학교,8321000,정읍시,전북특별자치도정읍교육지원청,전북특별자치도 정읍시 정문들목길 26-19,공립,false,35.58979214,126.8199201,elem,true,data.go.kr
B000006275,조림초등학교,8321000,진안군,전북특별자치도진안교육지원청,전북특별자치도 진안군 정천면 봉학로 52,공립,false,35.87246256,127.4302902,elem,true,data.go.kr
B000006222,종정초등학교,8321000,김제시,전북특별자치도김제교육지원청,전북특별자치도 김제시 백산면 종정1길 143,공립,false,35.85217451,126.9053671,elem,true,data.go.kr
B000006373,주산초등학교,8321000,부안군,전북특별자치도부안교육지원청,전북특별자치도 부안군 주산면 주산초교길 86-11,공립,false,35.66647663,126.7146639,elem,true,data.go.kr
B000006200,주생초등학교,8321000,남원시,전북특별자치도남원교육지원청,전북특별자치도 남원시 주생면 소지길 21-5,공립,false,35.38325303,127.325880,elem,true,data.go.kr
B000006276,주천초등학교,8321000,진안군,전북특별자치도진안교육지원청,전북특별자치도 진안군 주천면 동상주천로 2225,공립,false,35.9764169,127.4262607,elem,true,data.go.kr
B000006217,죽산초등학교,8321000,김제시,전북특별자치도김제교육지원청,전북특별자치도 김제시 죽산면 죽산2길 13,공립,false,35.77239966,126.8176645,elem,true,data.go.kr
B000006371,줄포초등학교,8321000,부안군,전북특별자치도부안교육지원청,전북특별자치도 부안군 줄포면 줄포초교길 16,공립,false,35.59193076,126.6809229,elem,true,data.go.kr
B000006318,지사초등학교,8321000,임실군,전북특별자치도임실교육지원청,전북특별자치도 임실군 지사면 방계3길 10,공립,false,35.56432033,127.3566615,elem,true,data.go.kr
B000006220,진봉초등학교,8321000,김제시,전북특별자치도김제교육지원청,전북특별자치도 김제시 진봉면 진봉로 302,공립,false,35.84731438,126.7831996,elem,true,data.go.kr
B000006273,진안중앙초등학교,8321000,진안군,전북특별자치도진안교육지원청,전북특별자치도 진안군 진안읍 학천변길 37-6,공립,false,35.79574813,127.4361866,elem,true,data.go.kr
B000006274,진안초등학교,8321000,진안군,전북특별자치도진안교육지원청,전북특별자치도 진안군 진안읍 중앙로 55,공립,false,35.79123409,127.4241464,elem,true,data.go.kr
B000006361,창북초등학교,8321000,부안군,전북특별자치도부안교육지원청,전북특별자치도 부안군 계화면 창북중앙길 115,공립,false,35.76227237,126.6941612,elem,true,data.go.kr
B000006062,창오초등학교,8321000,군산시,전북특별자치도군산교육지원청,전북특별자치도 군산시 성산면 동군산로 393,공립,false,35.98533822,126.8168377,elem,true,data.go.kr
B000006102,천서초등학교,8321000,익산시,전북특별자치도익산교육지원청,전북특별자치도 익산시 춘포면 천서길 221,공립,false,35.94618401,127.0366528,elem,true,data.go.kr
B000006301,천천초등학교,8321000,장수군,전북특별자치도장수교육지원청,전북특별자치도 장수군 천천면 송탄로 22,공립,false,35.73553877,127.5335668,elem,true,data.go.kr
B000006253,청명초등학교,8321000,완주군,전북특별자치도완주교육지원청,전북특별자치도 완주군 구이면 구이로 1712,공립,false,35.7516826,127.1250329,elem,true,data.go.kr
B000026417,청완초등학교,8321000,완주군,전북특별자치도완주교육지원청,전북특별자치도 완주군 봉동읍 완주산단9로 80,공립,false,35.96359933,127.1204786,elem,true,data.go.kr
B000006232,청운초등학교,8321000,김제시,전북특별자치도김제교육지원청,전북특별자치도 김제시 금구면 황토로 168-30,공립,false,35.81054766,126.9826412,elem,true,data.go.kr
B000006312,청웅초등학교,8321000,임실군,전북특별자치도임실교육지원청,전북특별자치도 임실군 청웅면 청웅로 188,공립,false,35.57142583,127.2049038,elem,true,data.go.kr
B000006214,청하초등학교,8321000,김제시,전북특별자치도김제교육지원청,전북특별자치도 김제시 청하면 대청4길 25,공립,false,35.89335357,126.8586861,elem,true,data.go.kr
B000006234,초처초등학교,8321000,김제시,전북특별자치도김제교육지원청,전북특별자치도 김제시 봉남면 초처로 233,공립,false,35.73907155,126.9548912,elem,true,data.go.kr
B000006142,춘포초등학교,8321000,익산시,전북특별자치도익산교육지원청,전북특별자치도 익산시 춘포면 춘포로 408,공립,false,35.90170167,127.0107764,elem,true,data.go.kr
B000006225,치문초등학교,8321000,김제시,전북특별자치도김제교육지원청,전북특별자치도 김제시 백구면 유강11길 43,공립,false,35.90638956,126.9362332,elem,true,data.go.kr
B000006175,칠보초등학교,8321000,정읍시,전북특별자치도정읍교육지원청,전북특별자치도 정읍시 칠보면 칠보중앙로 130,공립,false,35.60649429,126.9899785,elem,true,data.go.kr
B000006254,태봉초등학교,8321000,완주군,전북특별자치도완주교육지원청,전북특별자치도 완주군 구이면 덕평로 289,공립,false,35.7455962,127.1496079,elem,true,data.go.kr
B000006172,태인초등학교,8321000,정읍시,전북특별자치도정읍교육지원청,전북특별자치도 정읍시 태인면 동헌길 16,공립,false,35.65381454,126.9466315,elem,true,data.go.kr
B000006327,팔덕초등학교,8321000,순창군,전북특별자치도순창교육지원청,전북특별자치도 순창군 팔덕면 강천로 328,공립,false,35.39289622,127.0976555,elem,true,data.go.kr
B000006325,풍산초등학교,8321000,순창군,전북특별자치도순창교육지원청,전북특별자치도 순창군 풍산면 금풍로 997-10,공립,false,35.33714861,127.1380791,elem,true,data.go.kr
B000030756,하서초등학교,8321000,부안군,전북특별자치도부안교육지원청,전북특별자치도 부안군 하서면 석불로 68,공립,false,35.7174742,126.6262485,elem,true,data.go.kr
B000006152,한솔초등학교,8321000,정읍시,전북특별자치도정읍교육지원청,전북특별자치도 정읍시 학산로 69,공립,false,35.56149114,126.8731418,elem,true,data.go.kr
B000006122,함라초등학교,8321000,익산시,전북특별자치도익산교육지원청,전북특별자치도 익산시 함라면 함라1길 66,공립,false,36.05926101,126.9109042,elem,true,data.go.kr
B000006115,함열초등학교,8321000,익산시,전북특별자치도익산교육지원청,전북특별자치도 익산시 함열읍 함열8길 2,공립,false,36.07786198,126.966003,elem,true,data.go.kr
B000006347,해리초등학교,8321000,고창군,전북특별자치도고창교육지원청,전북특별자치도 고창군 해리면 해리중앙로 152,공립,false,35.4659049,126.5359774,elem,true,data.go.kr
B000006045,해성초등학교,8321000,군산시,전북특별자치도군산교육지원청,전북특별자치도 군산시 옥성남길 21,공립,false,35.95872636,126.6306434,elem,true,data.go.kr
B000006362,행안초등학교,8321000,부안군,전북특별자치도부안교육지원청,전북특별자치도 부안군 행안면 월륜길 18,공립,false,35.71986766,126.7168239,elem,true,data.go.kr
B000006267,화산초등학교,8321000,완주군,전북특별자치도완주교육지원청,전북특별자치도 완주군 화산면 화산로 830,공립,false,36.03522699,127.2040183,elem,true,data.go.kr
B000006228,황강초등학교,8321000,김제시,전북특별자치도김제교육지원청,전북특별자치도 김제시 공덕면 유강4길 94,공립,false,35.87608915,126.9246759,elem,true,data.go.kr
B000006116,황등남초등학교,8321000,익산시,전북특별자치도익산교육지원청,전북특별자치도 익산시 황등면 황등서로 44,공립,false,36.0033501,126.9387491,elem,true,data.go.kr
B000006118,황등초등학교,8321000,익산시,전북특별자치도익산교육지원청,전북특별자치도 익산시 황등면 황금로 17-6,공립,false,36.009277,126.9451566,elem,true,data.go.kr
B000006230,황산초등학교,8321000,김제시,전북특별자치도김제교육지원청,전북특별자치도 김제시 황산면 용마로 75,공립,false,35.79637779,126.9446909,elem,true,data.go.kr
B000006060,회현초등학교,8321000,군산시,전북특별자치도군산교육지원청,전북특별자치도 군산시 회현면 회현로 139,공립,false,35.91555527,126.7525759,elem,true,data.go.kr
B000006337,흥덕초등학교,8321000,고창군,전북특별자치도고창교육지원청,전북특별자치도 고창군 흥덕면 흥덕초등길 13,공립,false,35.51965176,126.701510,elem,true,data.go.kr
B000006128,흥왕초등학교,8321000,익산시,전북특별자치도익산교육지원청,전북특별자치도 익산시 용동면 흥왕1길 17,공립,false,36.10502448,126.9965489,elem,true,data.go.kr
B000006872,가거도초등학교,8490000,신안군,전라남도신안교육지원청,전라남도 신안군 흑산면 가거도길 18-31,공립,false,34.05255202,125.1302548,elem,true,data.go.kr
B000006587,가사문학초등학교,8490000,담양군,전라남도담양교육지원청,전라남도 담양군 가사문학면 연천길 3,공립,false,35.17821105,127.0264237,elem,true,data.go.kr
B000006610,간문초등학교,8490000,구례군,전라남도구례교육지원청,전라남도 구례군 간전면 간전중앙로 164,공립,false,35.17740528,127.5421012,elem,true,data.go.kr
B000006689,강진동초등학교,8490000,강진군,전라남도강진교육지원청,전라남도 강진군 강진읍 중앙로 180,공립,false,34.6411847,126.7762172,elem,true,data.go.kr
B000006691,강진중앙초등학교,8490000,강진군,전라남도강진교육지원청,전라남도 강진군 강진읍 중앙로 74,공립,false,34.63710067,126.7668408,elem,true,data.go.kr
B000030428,거문초등학교,8490000,여수시,전라남도여수교육지원청,전라남도 여수시 삼산면 녹산등대길 8-17,공립,false,34.05615605,127.2964269,elem,true,data.go.kr
B000006646,겸백초등학교,8490000,보성군,전라남도보성교육지원청,전라남도 보성군 겸백면 충의로 2496,공립,false,34.8314239,127.1510822,elem,true,data.go.kr
B000030571,경호초등학교,8490000,여수시,전라남도여수교육지원청,전라남도 여수시 대경도4길 48,공립,false,34.71697135,127.7279316,elem,true,data.go.kr
B000006708,계곡초등학교,8490000,해남군,전라남도해남교육지원청,전라남도 해남군 계곡면 성진길 6-37,공립,false,34.64623575,126.6574783,elem,true,data.go.kr
B000006696,계산초등학교,8490000,강진군,전라남도강진교육지원청,전라남도 강진군 군동면 군동계산길 22,공립,false,34.64573334,126.7859217,elem,true,data.go.kr
B000006829,고금초등학교,8490000,완도군,전라남도완도교육지원청,전라남도 완도군 고금면 고금동로 17-33,공립,false,34.39613046,126.8000493,elem,true,data.go.kr
B000006594,고달초등학교,8490000,곡성군,전라남도곡성교육지원청,전라남도 곡성군 고달면 곡고로 424,공립,false,35.29669226,127.3420813,elem,true,data.go.kr
B000006586,고서초등학교,8490000,담양군,전라남도담양교육지원청,전라남도 담양군 고서면 원등1길 7,공립,false,35.22463672,126.9736336,elem,true,data.go.kr
B000006840,고성초등학교,8490000,진도군,전라남도진도교육지원청,전라남도 진도군 고군면 고성길 2-3,공립,false,34.49894633,126.3219546,elem,true,data.go.kr
B000006612,고흥동초등학교,8490000,고흥군,전라남도고흥교육지원청,전라남도 고흥군 고흥읍 학교길 56,공립,false,34.60816846,127.2913551,elem,true,data.go.kr
B000006593,곡성중앙초등학교,8490000,곡성군,전라남도곡성교육지원청,전라남도 곡성군 곡성읍 학교로 103,공립,false,35.28496935,127.2915493,elem,true,data.go.kr
B000006548,골약초등학교,8490000,광양시,전라남도광양교육지원청,전라남도 광양시 하포길 70-7,공립,false,34.91051134,127.6609604,elem,true,data.go.kr
B000006542,공산초등학교,8490000,나주시,전라남도나주교육지원청,전라남도 나주시 공산면 공산로 85,공립,false,34.9415827,126.6135064,elem,true,data.go.kr
B000006615,과역초등학교,8490000,고흥군,전라남도고흥교육지원청,전라남도 고흥군 과역면 과역로 815,공립,false,34.68041501,127.3575871,elem,true,data.go.kr
B000006451,관기초등학교,8490000,여수시,전라남도여수교육지원청,전라남도 여수시 소라면 관기길 20,공립,false,34.74976816,127.6265965,elem,true,data.go.kr
B000006677,관산남초등학교,8490000,장흥군,전라남도장흥교육지원청,전라남도 장흥군 관산읍 장흥대로 1350,공립,false,34.52650949,126.9540729,elem,true,data.go.kr
B000006678,관산초등학교,8490000,장흥군,전라남도장흥교육지원청,전라남도 장흥군 관산읍 관산로 64,공립,false,34.56155862,126.9393805,elem,true,data.go.kr
B000006551,광양가야초등학교,8490000,광양시,전라남도광양교육지원청,전라남도 광양시 가야로 369,공립,false,34.96704652,127.7127294,elem,true,data.go.kr
B000006563,광양덕례초등학교,8490000,광양시,전라남도광양교육지원청,전라남도 광양시 광양읍 서산길 77,공립,false,34.9687521,127.5702953,elem,true,data.go.kr
B000006567,광양동초등학교,8490000,광양시,전라남도광양교육지원청,전라남도 광양시 광양읍 읍성길 61,공립,false,34.97116552,127.586744,elem,true,data.go.kr
B000006550,광양마동초등학교,8490000,광양시,전라남도광양교육지원청,전라남도 광양시 진등6길 14,공립,false,34.95549419,127.6891258,elem,true,data.go.kr
B000025863,광양마로초등학교,8490000,광양시,전라남도광양교육지원청,전라남도 광양시 광양읍 와룡길 60,공립,false,34.96698215,127.6112872,elem,true,data.go.kr
B000006556,광양백운초등학교,8490000,광양시,전라남도광양교육지원청,전라남도 광양시 광장로 21,공립,false,34.93736999,127.6918725,elem,true,data.go.kr
B000006565,광양북초등학교,8490000,광양시,전라남도광양교육지원청,전라남도 광양시 광양읍 유당로 60-1,공립,false,34.97691665,127.5938584,elem,true,data.go.kr
B000006566,광양서초등학교,8490000,광양시,전라남도광양교육지원청,전라남도 광양시 광양읍 숲샘길 29,공립,false,34.97200594,127.5832672,elem,true,data.go.kr
B000024126,광양와우초등학교,8490000,광양시,전라남도광양교육지원청,전라남도 광양시 눈소10길 35,공립,false,34.94598125,127.7120732,elem,true,data.go.kr
B000006561,광양용강초등학교,8490000,광양시,전라남도광양교육지원청,전라남도 광양시 광양읍 용강1길 40,공립,false,34.97577009,127.6104747,elem,true,data.go.kr
B000006560,광양제철남초등학교,8490000,광양시,전라남도광양교육지원청,전라남도 광양시 금호로 40,사립,false,34.93404133,127.7205274,elem,true,data.go.kr
B000006559,광양제철초등학교,8490000,광양시,전라남도광양교육지원청,전라남도 광양시 마로니에길 48,사립,false,34.94597436,127.7297225,elem,true,data.go.kr
B000006557,광양중동초등학교,8490000,광양시,전라남도광양교육지원청,전라남도 광양시 광장로 112-6,공립,false,34.93330608,127.6960212,elem,true,data.go.kr
B000006554,광양중마초등학교,8490000,광양시,전라남도광양교육지원청,전라남도 광양시 구마9길 33,공립,false,34.94744474,127.6859808,elem,true,data.go.kr
B000006553,광양중앙초등학교,8490000,광양시,전라남도광양교육지원청,전라남도 광양시 불무길 15,공립,false,34.94565129,127.6938054,elem,true,data.go.kr
B000006555,광양중진초등학교,8490000,광양시,전라남도광양교육지원청,전라남도 광양시 광장로 75,공립,false,34.93270942,127.6927934,elem,true,data.go.kr
B000006568,광양칠성초등학교,8490000,광양시,전라남도광양교육지원청,전라남도 광양시 광양읍 서평로 60,공립,false,34.97942564,127.5786744,elem,true,data.go.kr
B000006552,광영초등학교,8490000,광양시,전라남도광양교육지원청,전라남도 광양시 금영로 140,공립,false,34.96363224,127.7207773,elem,true,data.go.kr
B000006607,광의초등학교,8490000,구례군,전라남도구례교육지원청,전라남도 구례군 광의면 광의초교길 23,공립,false,35.25937074,127.4457859,elem,true,data.go.kr
B000022675,광주교육대학교목포부설초등학교,8490000,목포시,전라남도목포교육지원청,전라남도 목포시 안태길 13,국립,false,34.80759207,126.4042897,elem,true,data.go.kr
B000006602,구례북초등학교,8490000,구례군,전라남도구례교육지원청,전라남도 구례군 구례읍 학교길 119-7,공립,false,35.21010054,127.4596048,elem,true,data.go.kr
B000006601,구례중앙초등학교,8490000,구례군,전라남도구례교육지원청,전라남도 구례군 구례읍 봉성로 30,공립,false,35.20407439,127.4648798,elem,true,data.go.kr
B000006740,구림초등학교,8490000,영암군,전라남도영암교육지원청,전라남도 영암군 군서면 왕인로 509,공립,false,34.763740,126.6322822,elem,true,data.go.kr
B000006792,군남초등학교,8490000,영광군,전라남도영광교육지원청,전라남도 영광군 군남면 군불로 135,공립,false,35.23652447,126.4574779,elem,true,data.go.kr
B000006846,군내북초등학교,8490000,진도군,전라남도진도교육지원청,전라남도 진도군 군내면 대야길 54,공립,false,34.56436761,126.2892594,elem,true,data.go.kr
B000006697,군동초등학교,8490000,강진군,전라남도강진교육지원청,전라남도 강진군 군동면 석교로 365,공립,false,34.64801104,126.8164006,elem,true,data.go.kr
B000006791,군서초등학교,8490000,영광군,전라남도영광교육지원청,전라남도 영광군 군서면 군서로 50,공립,false,35.25713697,126.4781573,elem,true,data.go.kr
B000006817,군외초등학교,8490000,완도군,전라남도완도교육지원청,전라남도 완도군 군외면 청해진서로 2020,공립,false,34.37942593,126.6466228,elem,true,data.go.kr
